1.050320073286057226e-01
1.050320060301072195e-01
1.050320060212871637e-01
1.049809558059469627e-01
1.047526913459788933e-01
1.035844276161895366e-01
1.032459989005080903e-01
1.028111915552388511e-01
1.027843032742980361e-01
1.027845794602696150e-01
1.027845879330994000e-01
1.027845927678616433e-01
1.027845918493064670e-01
1.027845919948421199e-01
1.049795228511477135e-01
1.047439409777976282e-01
1.017654277943429858e-01
9.966033948783814544e-02
7.547244432773593525e-02
5.172356619567017311e-02
2.103618919716143676e-02
1.599026939490359386e-02
1.350304443241058007e-02
1.064743487047680078e-02
6.933439875894591674e-03
5.711472180542216150e-03
5.160312784432021307e-03
4.516567303382492717e-03
3.075311078355111305e-03
1.449477045034019279e-03
1.036990444227606093e-03
9.797919641694235928e-04
9.441988904289803745e-04
8.163260515958029647e-04
5.173644566336286707e-04
1.564279149020969789e-04
6.866802993014809570e-05
6.373515629594208914e-05
5.732539060446664936e-05
5.404357891510709995e-05
4.640240177425455930e-05
4.029981012369572189e-05
2.811239793185561995e-05
1.727675305191322472e-05
1.060815358458370957e-05
9.512461528614655571e-06
9.381701786170070471e-06
9.119403804989088970e-06
8.466397380225576072e-06
6.894256577645020386e-06
4.192396809193584773e-06
2.205179295004696838e-06
8.927018864319432922e-07
6.376655375530139165e-07
6.092540075930948615e-07
5.924340649168868447e-07
5.566366512844806356e-07
5.307875060919665586e-07
4.734125209385679180e-07
4.499186459488598100e-07
3.489051981692129002e-07
2.951961487071083976e-07
2.373756415675665649e-07
1.822121194050061557e-07
1.311563201680657456e-07
9.357184143914876246e-08
7.549496266158304739e-08
6.806021462816487209e-08
5.682340835794375851e-08
3.838393223440787098e-08
2.678298228147853769e-08
1.087783873940970811e-08
8.476213038681686205e-09
6.923277519655253266e-09
