189.85,185.72,185.72,185.72
133.45,127.51,127.51,127.51
125.4,119.06,119.06,119.06
123.07,116.61,116.61,116.61
105.61,98.008,98.007,98.007
92.69,83.926,83.925,83.925
85.205,75.587,75.586,75.586
84.85,75.19,75.189,75.189
84.553,74.856,74.855,74.855
83.539,73.718,73.717,73.717
81.436,71.344,71.343,71.343
77.059,66.339,66.338,66.338
70.966,59.196,59.195,59.195
61.374,47.26,47.258,47.258
49.634,30.403,30.401,30.401
46.534,25.088,25.085,25.085
45.135,22.516,22.513,22.513
44.341,20.987,20.983,20.983
44.2,20.686,20.683,20.683
44.152,20.582,20.578,20.578
43.885,20.005,20.001,20.001
43.402,18.93,18.926,18.926
42.297,16.274,16.269,16.269
40.761,11.855,11.849,11.849
39.682,6.8414,6.8301,6.8301
39.218,4.9215,4.9059,4.9059
39.135,4.5649,4.5481,4.5481
39.116,4.4743,4.4571,4.4571
39.103,4.317,4.2992,4.2992
39.093,4.2489,4.2308,4.2308
39.077,4.1432,4.1247,4.1247
39.044,3.81,3.7899,3.7899
38.977,3.3284,3.3054,3.3054
38.933,2.5186,2.488,2.488
38.814,2.2295,2.1945,2.1945
38.771,1.9977,1.9589,1.9589
38.762,1.1887,1.1225,1.1225
38.759,1.0358,0.95898,0.95897
38.733,1.0046,0.9252,0.92519
38.724,0.9757,0.89391,0.8939
38.677,0.83058,0.73304,0.73303
38.552,0.62825,0.48377,0.48375
38.412,0.47165,0.2576,0.25757
38.351,0.46954,0.20992,0.20987
38.307,0.44472,0.20657,0.20659
38.292,0.44313,0.19467,0.19463
38.289,0.4427,0.19362,0.19358
38.285,0.43898,0.1854,0.18534
38.276,0.43729,0.17168,0.17159
38.255,0.4283,0.13606,0.13591
38.188,0.41216,0.086011,0.085808
37.966,0.39831,0.069584,0.069425
37.484,0.39336,0.040469,0.040255
36.454,0.39265,0.032182,0.031945
35.833,0.39254,0.030787,0.030549
34.345,0.39248,0.028501,0.028248
34.042,0.39231,0.027798,0.027543
32.695,0.39208,0.026203,0.025933
32.091,0.39181,0.024401,0.024116
31.869,0.39178,0.021116,0.020795
31.304,0.39165,0.016885,0.016491
31.12,0.39164,0.016239,0.01573
30.059,0.39161,0.01262,0.01204
28.67,0.39161,0.012044,0.011427
27.716,0.3916,0.011566,0.010928
27.562,0.39159,0.010875,0.010206
27.176,0.39159,0.0091771,0.0082693
26.836,0.39159,0.0071288,0.0059219
26.387,0.39158,0.0071182,0.0058626
25.857,0.39158,0.0058957,0.0043502
23.32,0.39158,0.0055435,0.0036694
14.183,0.39158,0.0054112,0.0031076
9.9121,0.39158,0.0052851,0.0026029
9.8593,0.39158,0.0050789,0.0017018
6.0545,0.39158,0.0046636,0.0011771
5.4696,0.39158,0.0044016,0.00094486
5.4169,0.39158,0.004293,0.0008985
5.4093,0.39158,0.0042102,0.00080103
5.3762,0.39158,0.0042202,0.00099438
5.357,0.39158,0.0040783,0.00061624
5.2587,0.39158,0.0040211,0.00057961
4.2713,0.39158,0.0039788,0.00060646
3.7432,0.39158,0.0039728,0.00048191
2.2789,0.39158,0.0039713,0.00047858
2.224,0.39158,0.0039701,0.00047201
2.002,0.39158,0.0039684,0.00046251
1.1364,0.39158,0.0039634,0.00046233
1.0545,0.39158,0.0039535,0.00044934
0.8854,0.39158,0.0039376,0.00043681
0.84291,0.39158,0.0040265,0.00042742
0.63811,0.39158,0.0039223,0.00042229
0.33743,0.39158,0.0039191,0.00040085
0.20563,0.39158,0.0039175,0.00036928
0.16607,0.39158,0.0039175,0.00027915
0.12961,0.39158,0.0039171,0.0001728
0.12794,0.39158,0.0039171,7.3417e-05
0.12561,0.39158,0.0039171,5.8554e-05
0.12523,0.39158,-1,5.7563e-05
0.12411,0.39158,-1,5.7535e-05
0.1233,0.39158,-1,5.7535e-05
0.12252,0.39158,-1,-1
0.12128,0.39158,-1,-1
0.11847,0.39158,-1,-1
0.11232,0.39158,-1,-1
0.098955,0.39158,-1,-1
0.09539,0.39158,-1,-1
0.091332,0.39158,-1,-1
0.074194,0.39158,-1,-1
0.070798,0.39158,-1,-1
0.069566,0.39158,-1,-1
0.068225,0.39157,-1,-1
0.068052,0.39157,-1,-1
0.065567,0.39157,-1,-1
0.063347,0.39157,-1,-1
0.06086,0.39157,-1,-1
0.058438,0.39157,-1,-1
0.058087,0.39157,-1,-1
0.05081,0.39157,-1,-1
0.039991,0.39157,-1,-1
0.024045,0.39157,-1,-1
0.012469,0.39157,-1,-1
0.011866,0.39157,-1,-1
0.0097651,0.39157,-1,-1
0.0091297,0.39157,-1,-1
0.0088232,0.39157,-1,-1
0.0086458,0.39157,-1,-1
0.0083387,0.39156,-1,-1
0.0075345,0.39156,-1,-1
0.007404,0.39156,-1,-1
0.00689,0.39156,-1,-1
0.0062162,0.39153,-1,-1
0.0058014,0.39152,-1,-1
0.0050577,0.3915,-1,-1
0.0050292,0.39147,-1,-1
0.0043813,0.39146,-1,-1
0.004342,0.39145,-1,-1
0.0035212,0.39145,-1,-1
0.0030636,0.39143,-1,-1
0.0024867,0.39141,-1,-1
0.0020327,0.39138,-1,-1
0.0016542,0.39135,-1,-1
0.0015201,0.39133,-1,-1
0.0015704,0.39129,-1,-1
